"","t","x","y","match","team","player","won","tstd","tsync","tper","tier","zone"
"88",816266,67,39,"569649581","radiant","%40Foggeddota",1,86933,87,3.8157342459517e-05,"Pro","jungle radiant"
"89",816266,67,39,"569649581","radiant","%40Foggeddota",1,86933,88,3.85959326027299e-05,"Pro","jungle radiant"
"90",817600,67,40,"569649581","radiant","%40Foggeddota",1,88267,89,3.90345227459427e-05,"Pro","jungle radiant"
"91",817600,67,40,"569649581","radiant","%40Foggeddota",1,88267,90,3.94731128891555e-05,"Pro","jungle radiant"
"92",817600,67,40,"569649581","radiant","%40Foggeddota",1,88267,91,3.99117030323684e-05,"Pro","jungle radiant"
"93",817600,67,40,"569649581","radiant","%40Foggeddota",1,88267,92,4.03502931755812e-05,"Pro","jungle radiant"
"94",817600,67,40,"569649581","radiant","%40Foggeddota",1,88267,93,4.07888833187941e-05,"Pro","jungle radiant"
"95",817600,67,40,"569649581","radiant","%40Foggeddota",1,88267,94,4.12274734620069e-05,"Pro","jungle radiant"
"96",824066,66,40,"569649581","radiant","%40Foggeddota",1,94733,95,4.16660636052197e-05,"Pro","jungle radiant"
"97",825000,64,40,"569649581","radiant","%40Foggeddota",1,95667,96,4.21046537484326e-05,"Pro","jungle radiant"
"98",825933,62,40,"569649581","radiant","%40Foggeddota",1,96600,97,4.25432438916454e-05,"Pro","jungle radiant"
"99",827333,59,41,"569649581","radiant","%40Foggeddota",1,98000,98,4.29818340348583e-05,"Pro","jungle radiant"
"100",828333,57,42,"569649581","radiant","%40Foggeddota",1,99000,99,4.34204241780711e-05,"Pro","jungle radiant"
"101",829333,55,41,"569649581","radiant","%40Foggeddota",1,1e+05,100,4.38590143212839e-05,"Pro","jungle radiant"
"102",830066,54,40,"569649581","radiant","%40Foggeddota",1,100733,101,4.42976044644968e-05,"Pro","jungle radiant"
"103",830933,54,38,"569649581","radiant","%40Foggeddota",1,101600,102,4.47361946077096e-05,"Pro","jungle radiant"
"104",832200,52,36,"569649581","radiant","%40Foggeddota",1,102867,103,4.51747847509225e-05,"Pro","jungle radiant"
"105",833200,50,36,"569649581","radiant","%40Foggeddota",1,103867,104,4.56133748941353e-05,"Pro","void radiant"
"106",834200,49,34,"569649581","radiant","%40Foggeddota",1,104867,105,4.60519650373481e-05,"Pro","void radiant"
"107",835333,49,32,"569649581","radiant","%40Foggeddota",1,106000,106,4.6490555180561e-05,"Pro","jungle radiant"
"108",836333,51,31,"569649581","radiant","%40Foggeddota",1,107000,107,4.69291453237738e-05,"Pro","jungle radiant"
"109",836933,52,30,"569649581","radiant","%40Foggeddota",1,107600,108,4.73677354669867e-05,"Pro","jungle radiant"
"110",837933,51,30,"569649581","radiant","%40Foggeddota",1,108600,109,4.78063256101995e-05,"Pro","jungle radiant"
"111",838933,49,31,"569649581","radiant","%40Foggeddota",1,109600,110,4.82449157534123e-05,"Pro","jungle radiant"
"112",840333,46,31,"569649581","radiant","%40Foggeddota",1,111000,111,4.86835058966252e-05,"Pro","jungle radiant"
"113",841266,44,32,"569649581","radiant","%40Foggeddota",1,111933,112,4.9122096039838e-05,"Pro","midlane radiant"
"114",842133,45,31,"569649581","radiant","%40Foggeddota",1,112800,113,4.95606861830509e-05,"Pro","jungle radiant"
"115",842133,45,31,"569649581","radiant","%40Foggeddota",1,112800,114,4.99992763262637e-05,"Pro","jungle radiant"
"116",842133,45,31,"569649581","radiant","%40Foggeddota",1,112800,115,5.04378664694765e-05,"Pro","jungle radiant"
"117",842133,45,31,"569649581","radiant","%40Foggeddota",1,112800,116,5.08764566126894e-05,"Pro","jungle radiant"
"118",846066,46,32,"569649581","radiant","%40Foggeddota",1,116733,117,5.13150467559022e-05,"Pro","jungle radiant"
"119",846066,46,32,"569649581","radiant","%40Foggeddota",1,116733,118,5.17536368991151e-05,"Pro","jungle radiant"
"120",847466,47,32,"569649581","radiant","%40Foggeddota",1,118133,119,5.21922270423279e-05,"Pro","jungle radiant"
"121",848866,48,31,"569649581","radiant","%40Foggeddota",1,119533,120,5.26308171855407e-05,"Pro","jungle radiant"
"122",848866,48,31,"569649581","radiant","%40Foggeddota",1,119533,121,5.30694073287536e-05,"Pro","jungle radiant"
"123",848866,48,31,"569649581","radiant","%40Foggeddota",1,119533,122,5.35079974719664e-05,"Pro","jungle radiant"
"124",851666,49,31,"569649581","radiant","%40Foggeddota",1,122333,123,5.39465876151793e-05,"Pro","jungle radiant"
"125",853333,50,32,"569649581","radiant","%40Foggeddota",1,124000,124,5.43851777583921e-05,"Pro","jungle radiant"
"126",853333,50,32,"569649581","radiant","%40Foggeddota",1,124000,125,5.48237679016049e-05,"Pro","jungle radiant"
"127",854666,50,31,"569649581","radiant","%40Foggeddota",1,125333,126,5.52623580448178e-05,"Pro","jungle radiant"
"128",856000,51,31,"569649581","radiant","%40Foggeddota",1,126667,127,5.57009481880306e-05,"Pro","jungle radiant"
"129",856000,51,31,"569649581","radiant","%40Foggeddota",1,126667,128,5.61395383312435e-05,"Pro","jungle radiant"
"130",856000,51,31,"569649581","radiant","%40Foggeddota",1,126667,129,5.65781284744563e-05,"Pro","jungle radiant"
"131",856000,51,31,"569649581","radiant","%40Foggeddota",1,126667,130,5.70167186176691e-05,"Pro","jungle radiant"
"132",860200,49,32,"569649581","radiant","%40Foggeddota",1,130867,131,5.7455308760882e-05,"Pro","jungle radiant"
"133",861133,47,32,"569649581","radiant","%40Foggeddota",1,131800,132,5.78938989040948e-05,"Pro","jungle radiant"
"134",862000,45,32,"569649581","radiant","%40Foggeddota",1,132667,133,5.83324890473077e-05,"Pro","jungle radiant"
"135",862600,44,31,"569649581","radiant","%40Foggeddota",1,133267,134,5.87710791905205e-05,"Pro","jungle radiant"
"136",864200,44,32,"569649581","radiant","%40Foggeddota",1,134867,135,5.92096693337333e-05,"Pro","midlane radiant"
"137",865066,42,32,"569649581","radiant","%40Foggeddota",1,135733,136,5.96482594769462e-05,"Pro","midlane radiant"
"138",866133,43,31,"569649581","radiant","%40Foggeddota",1,136800,137,6.0086849620159e-05,"Pro","midlane radiant"
"139",867133,44,31,"569649581","radiant","%40Foggeddota",1,137800,138,6.05254397633718e-05,"Pro","jungle radiant"
"140",868066,46,31,"569649581","radiant","%40Foggeddota",1,138733,139,6.09640299065847e-05,"Pro","jungle radiant"
"141",869266,47,31,"569649581","radiant","%40Foggeddota",1,139933,140,6.14026200497975e-05,"Pro","jungle radiant"
"142",870200,49,30,"569649581","radiant","%40Foggeddota",1,140867,141,6.18412101930104e-05,"Pro","jungle radiant"
"143",871133,51,30,"569649581","radiant","%40Foggeddota",1,141800,142,6.22798003362232e-05,"Pro","jungle radiant"
"144",871800,52,29,"569649581","radiant","%40Foggeddota",1,142467,143,6.2718390479436e-05,"Pro","jungle radiant"
"145",873000,51,30,"569649581","radiant","%40Foggeddota",1,143667,144,6.31569806226489e-05,"Pro","jungle radiant"
"146",874266,49,31,"569649581","radiant","%40Foggeddota",1,144933,145,6.35955707658617e-05,"Pro","jungle radiant"
"147",874933,47,31,"569649581","radiant","%40Foggeddota",1,145600,146,6.40341609090746e-05,"Pro","jungle radiant"
"148",876333,44,32,"569649581","radiant","%40Foggeddota",1,147000,147,6.44727510522874e-05,"Pro","midlane radiant"
"149",877333,42,32,"569649581","radiant","%40Foggeddota",1,148000,148,6.49113411955002e-05,"Pro","midlane radiant"
"150",878066,44,32,"569649581","radiant","%40Foggeddota",1,148733,149,6.53499313387131e-05,"Pro","midlane radiant"
"151",878600,45,31,"569649581","radiant","%40Foggeddota",1,149267,150,6.57885214819259e-05,"Pro","jungle radiant"
"152",879533,46,31,"569649581","radiant","%40Foggeddota",1,150200,151,6.62271116251388e-05,"Pro","jungle radiant"
"153",881266,48,32,"569649581","radiant","%40Foggeddota",1,151933,152,6.66657017683516e-05,"Pro","jungle radiant"
"154",882333,50,32,"569649581","radiant","%40Foggeddota",1,153000,153,6.71042919115644e-05,"Pro","jungle radiant"
"155",882466,49,32,"569649581","radiant","%40Foggeddota",1,153133,154,6.75428820547773e-05,"Pro","jungle radiant"
"156",884266,48,31,"569649581","radiant","%40Foggeddota",1,154933,155,6.79814721979901e-05,"Pro","jungle radiant"
"157",885133,46,32,"569649581","radiant","%40Foggeddota",1,155800,156,6.8420062341203e-05,"Pro","jungle radiant"
"158",886066,44,32,"569649581","radiant","%40Foggeddota",1,156733,157,6.88586524844158e-05,"Pro","midlane radiant"
"159",887333,42,33,"569649581","radiant","%40Foggeddota",1,158000,158,6.92972426276286e-05,"Pro","midlane radiant"
"160",887933,41,34,"569649581","radiant","%40Foggeddota",1,158600,159,6.97358327708415e-05,"Pro","midlane radiant"
"161",889266,43,33,"569649581","radiant","%40Foggeddota",1,159933,160,7.01744229140543e-05,"Pro","midlane radiant"
"162",890333,44,33,"569649581","radiant","%40Foggeddota",1,161000,161,7.06130130572672e-05,"Pro","midlane radiant"
"163",891333,46,32,"569649581","radiant","%40Foggeddota",1,162000,162,7.105160320048e-05,"Pro","jungle radiant"
"164",892266,48,32,"569649581","radiant","%40Foggeddota",1,162933,163,7.14901933436928e-05,"Pro","jungle radiant"
"165",893200,50,31,"569649581","radiant","%40Foggeddota",1,163867,164,7.19287834869057e-05,"Pro","jungle radiant"
"166",894333,52,30,"569649581","radiant","%40Foggeddota",1,165000,165,7.23673736301185e-05,"Pro","jungle radiant"
"167",894533,52,29,"569649581","radiant","%40Foggeddota",1,165200,166,7.28059637733314e-05,"Pro","jungle radiant"
"168",894533,52,29,"569649581","radiant","%40Foggeddota",1,165200,167,7.32445539165442e-05,"Pro","jungle radiant"
"169",896733,52,30,"569649581","radiant","%40Foggeddota",1,167400,168,7.3683144059757e-05,"Pro","jungle radiant"
"170",896733,52,30,"569649581","radiant","%40Foggeddota",1,167400,169,7.41217342029699e-05,"Pro","jungle radiant"
"171",898666,52,30,"569649581","radiant","%40Foggeddota",1,169333,170,7.45603243461827e-05,"Pro","jungle radiant"
"172",900200,51,31,"569649581","radiant","%40Foggeddota",1,170867,171,7.49989144893955e-05,"Pro","jungle radiant"
"173",901266,49,32,"569649581","radiant","%40Foggeddota",1,171933,172,7.54375046326084e-05,"Pro","jungle radiant"
"174",902066,47,32,"569649581","radiant","%40Foggeddota",1,172733,173,7.58760947758212e-05,"Pro","jungle radiant"
"175",903000,45,32,"569649581","radiant","%40Foggeddota",1,173667,174,7.63146849190341e-05,"Pro","jungle radiant"
"176",904333,43,33,"569649581","radiant","%40Foggeddota",1,175000,175,7.67532750622469e-05,"Pro","midlane radiant"
"177",905333,41,34,"569649581","radiant","%40Foggeddota",1,176000,176,7.71918652054597e-05,"Pro","midlane radiant"
"178",905866,40,35,"569649581","radiant","%40Foggeddota",1,176533,177,7.76304553486726e-05,"Pro","midlane radiant"
"179",907333,39,38,"569649581","radiant","%40Foggeddota",1,178000,178,7.80690454918854e-05,"Pro","midlane radiant"
"180",908266,39,40,"569649581","radiant","%40Foggeddota",1,178933,179,7.85076356350983e-05,"Pro","midlane radiant"
"181",909200,39,42,"569649581","radiant","%40Foggeddota",1,179867,180,7.89462257783111e-05,"Pro","midlane radiant"
"182",910133,38,44,"569649581","radiant","%40Foggeddota",1,180800,181,7.93848159215239e-05,"Pro","midlane radiant"
"183",911066,38,46,"569649581","radiant","%40Foggeddota",1,181733,182,7.98234060647368e-05,"Pro","jungle radiant"
"184",912000,38,48,"569649581","radiant","%40Foggeddota",1,182667,183,8.02619962079496e-05,"Pro","jungle radiant"
"185",913333,40,50,"569649581","radiant","%40Foggeddota",1,184000,184,8.07005863511625e-05,"Pro","jungle radiant"
"186",914200,41,52,"569649581","radiant","%40Foggeddota",1,184867,185,8.11391764943753e-05,"Pro","jungle radiant"
"187",915266,42,54,"569649581","radiant","%40Foggeddota",1,185933,186,8.15777666375881e-05,"Pro","jungle radiant"
"188",916333,43,56,"569649581","radiant","%40Foggeddota",1,187000,187,8.2016356780801e-05,"Pro","jungle radiant"
"189",917200,45,57,"569649581","radiant","%40Foggeddota",1,187867,188,8.24549469240138e-05,"Pro","jungle radiant"
"190",917533,45,56,"569649581","radiant","%40Foggeddota",1,188200,189,8.28935370672267e-05,"Pro","jungle radiant"
"191",919266,45,58,"569649581","radiant","%40Foggeddota",1,189933,190,8.33321272104395e-05,"Pro","jungle radiant"
"192",920133,45,60,"569649581","radiant","%40Foggeddota",1,190800,191,8.37707173536523e-05,"Pro","jungle radiant"
"193",921066,45,62,"569649581","radiant","%40Foggeddota",1,191733,192,8.42093074968652e-05,"Pro","jungle radiant"
"194",922000,45,64,"569649581","radiant","%40Foggeddota",1,192667,193,8.4647897640078e-05,"Pro","jungle radiant"
"195",923000,46,66,"569649581","radiant","%40Foggeddota",1,193667,194,8.50864877832909e-05,"Pro","jungle radiant"
"196",924000,47,68,"569649581","radiant","%40Foggeddota",1,194667,195,8.55250779265037e-05,"Pro","jungle radiant"
"197",925000,46,70,"569649581","radiant","%40Foggeddota",1,195667,196,8.59636680697165e-05,"Pro","river"
"198",925866,46,72,"569649581","radiant","%40Foggeddota",1,196533,197,8.64022582129294e-05,"Pro","river"
"199",926533,46,73,"569649581","radiant","%40Foggeddota",1,197200,198,8.68408483561422e-05,"Pro","river"
"200",928333,45,74,"569649581","radiant","%40Foggeddota",1,199000,199,8.7279438499355e-05,"Pro","river"
"201",928333,45,74,"569649581","radiant","%40Foggeddota",1,199000,200,8.77180286425679e-05,"Pro","river"
"202",929400,44,74,"569649581","radiant","%40Foggeddota",1,200067,201,8.81566187857807e-05,"Pro","river"
"203",931066,43,75,"569649581","radiant","%40Foggeddota",1,201733,202,8.85952089289936e-05,"Pro","river"
"204",932000,44,77,"569649581","radiant","%40Foggeddota",1,202667,203,8.90337990722064e-05,"Pro","river"
"205",933200,42,78,"569649581","radiant","%40Foggeddota",1,203867,204,8.94723892154193e-05,"Pro","river"
"206",934133,41,76,"569649581","radiant","%40Foggeddota",1,204800,205,8.99109793586321e-05,"Pro","river"
"207",935066,41,74,"569649581","radiant","%40Foggeddota",1,205733,206,9.03495695018449e-05,"Pro","jungle radiant"
"208",936000,41,72,"569649581","radiant","%40Foggeddota",1,206667,207,9.07881596450578e-05,"Pro","jungle radiant"
"209",936933,41,70,"569649581","radiant","%40Foggeddota",1,207600,208,9.12267497882706e-05,"Pro","jungle radiant"
"210",938333,42,69,"569649581","radiant","%40Foggeddota",1,209000,209,9.16653399314834e-05,"Pro","jungle radiant"
"211",939333,43,68,"569649581","radiant","%40Foggeddota",1,210000,210,9.21039300746963e-05,"Pro","jungle radiant"
"212",940200,43,69,"569649581","radiant","%40Foggeddota",1,210867,211,9.25425202179091e-05,"Pro","jungle radiant"
"213",940200,43,69,"569649581","radiant","%40Foggeddota",1,210867,212,9.2981110361122e-05,"Pro","jungle radiant"
"214",940200,43,69,"569649581","radiant","%40Foggeddota",1,210867,213,9.34197005043348e-05,"Pro","jungle radiant"
"215",940200,43,69,"569649581","radiant","%40Foggeddota",1,210867,214,9.38582906475477e-05,"Pro","jungle radiant"
"216",940200,43,69,"569649581","radiant","%40Foggeddota",1,210867,215,9.42968807907605e-05,"Pro","jungle radiant"
"217",945333,45,67,"569649581","radiant","%40Foggeddota",1,216000,216,9.47354709339733e-05,"Pro","jungle radiant"
"218",946200,47,67,"569649581","radiant","%40Foggeddota",1,216867,217,9.51740610771862e-05,"Pro","jungle radiant"
"219",947000,49,68,"569649581","radiant","%40Foggeddota",1,217667,218,9.5612651220399e-05,"Pro","river"
"220",948266,52,69,"569649581","radiant","%40Foggeddota",1,218933,219,9.60512413636118e-05,"Pro","river"
"221",949066,54,69,"569649581","radiant","%40Foggeddota",1,219733,220,9.64898315068247e-05,"Pro","void dire"
"222",950266,57,69,"569649581","radiant","%40Foggeddota",1,220933,221,9.69284216500375e-05,"Pro","jungle dire"
"223",951066,58,69,"569649581","radiant","%40Foggeddota",1,221733,222,9.73670117932504e-05,"Pro","jungle dire"
"224",952000,59,67,"569649581","radiant","%40Foggeddota",1,222667,223,9.78056019364632e-05,"Pro","jungle dire"
"225",952000,59,67,"569649581","radiant","%40Foggeddota",1,222667,224,9.8244192079676e-05,"Pro","jungle dire"
"226",952000,59,67,"569649581","radiant","%40Foggeddota",1,222667,225,9.86827822228889e-05,"Pro","jungle dire"
"227",955333,59,68,"569649581","radiant","%40Foggeddota",1,226000,226,9.91213723661017e-05,"Pro","jungle dire"
"228",955400,58,68,"569649581","radiant","%40Foggeddota",1,226067,227,9.95599625093146e-05,"Pro","jungle dire"
"229",955400,58,68,"569649581","radiant","%40Foggeddota",1,226067,228,9.99985526525274e-05,"Pro","jungle dire"
"230",955400,58,68,"569649581","radiant","%40Foggeddota",1,226067,229,0.00010043714279574,"Pro","jungle dire"
"231",955400,58,68,"569649581","radiant","%40Foggeddota",1,226067,230,0.000100875732938953,"Pro","jungle dire"
"232",960000,58,68,"569649581","radiant","%40Foggeddota",1,230667,231,0.000101314323082166,"Pro","jungle dire"
"233",960933,56,69,"569649581","radiant","%40Foggeddota",1,231600,232,0.000101752913225379,"Pro","jungle dire"
"234",962200,53,69,"569649581","radiant","%40Foggeddota",1,232867,233,0.000102191503368592,"Pro","river"
"235",963133,53,67,"569649581","radiant","%40Foggeddota",1,233800,234,0.000102630093511804,"Pro","river"
"236",964333,53,64,"569649581","radiant","%40Foggeddota",1,235000,235,0.000103068683655017,"Pro","void radiant"
"237",965200,54,62,"569649581","radiant","%40Foggeddota",1,235867,236,0.00010350727379823,"Pro","void radiant"
"238",966200,55,60,"569649581","radiant","%40Foggeddota",1,236867,237,0.000103945863941443,"Pro","void radiant"
