"","t","x","y","match","team","player","won","tstd","tsync","tper","tier","zone"
"27",906866,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,17333,26,8.8432366246046e-06,"Pro","base2 dire"
"28",906866,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,17333,27,9.18336111016632e-06,"Pro","base2 dire"
"29",906866,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,17333,28,9.52348559572804e-06,"Pro","base2 dire"
"30",906866,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,17333,29,9.86361008128975e-06,"Pro","base2 dire"
"31",906866,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,17333,30,1.02037345668515e-05,"Pro","base2 dire"
"32",906866,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,17333,31,1.05438590524132e-05,"Pro","base2 dire"
"33",906866,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,17333,32,1.08839835379749e-05,"Pro","base2 dire"
"34",906866,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,17333,33,1.12241080235366e-05,"Pro","base2 dire"
"35",906866,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,17333,34,1.15642325090983e-05,"Pro","base2 dire"
"36",924466,113,81,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,34933,35,1.190435699466e-05,"Pro","base2 dire"
"37",924466,113,81,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,34933,36,1.22444814802218e-05,"Pro","base2 dire"
"38",926333,112,81,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,36800,37,1.25846059657835e-05,"Pro","base2 dire"
"39",926933,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,37400,38,1.29247304513452e-05,"Pro","base2 dire"
"40",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,39,1.32648549369069e-05,"Pro","base2 dire"
"41",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,40,1.36049794224686e-05,"Pro","base2 dire"
"42",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,41,1.39451039080303e-05,"Pro","base2 dire"
"43",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,42,1.42852283935921e-05,"Pro","base2 dire"
"44",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,43,1.46253528791538e-05,"Pro","base2 dire"
"45",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,44,1.49654773647155e-05,"Pro","base2 dire"
"46",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,45,1.53056018502772e-05,"Pro","base2 dire"
"47",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,46,1.56457263358389e-05,"Pro","base2 dire"
"48",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,47,1.59858508214006e-05,"Pro","base2 dire"
"49",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,48,1.63259753069623e-05,"Pro","base2 dire"
"50",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,49,1.66660997925241e-05,"Pro","base2 dire"
"51",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,50,1.70062242780858e-05,"Pro","base2 dire"
"52",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,51,1.73463487636475e-05,"Pro","base2 dire"
"53",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,52,1.76864732492092e-05,"Pro","base2 dire"
"54",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,53,1.80265977347709e-05,"Pro","base2 dire"
"55",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,54,1.83667222203326e-05,"Pro","base2 dire"
"56",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,55,1.87068467058944e-05,"Pro","base2 dire"
"57",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,56,1.90469711914561e-05,"Pro","base2 dire"
"58",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,57,1.93870956770178e-05,"Pro","base2 dire"
"59",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,58,1.97272201625795e-05,"Pro","base2 dire"
"60",928066,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,38533,59,2.00673446481412e-05,"Pro","base2 dire"
"61",949333,112,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,59800,60,2.04074691337029e-05,"Pro","base2 dire"
"62",950000,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,60467,61,2.07475936192647e-05,"Pro","base2 dire"
"63",950000,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,60467,62,2.10877181048264e-05,"Pro","base2 dire"
"64",950000,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,60467,63,2.14278425903881e-05,"Pro","base2 dire"
"65",950000,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,60467,64,2.17679670759498e-05,"Pro","base2 dire"
"66",950000,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,60467,65,2.21080915615115e-05,"Pro","base2 dire"
"67",950000,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,60467,66,2.24482160470732e-05,"Pro","base2 dire"
"68",950000,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,60467,67,2.27883405326349e-05,"Pro","base2 dire"
"69",950000,113,82,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,60467,68,2.31284650181967e-05,"Pro","base2 dire"
"70",958533,114,83,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,69000,69,2.34685895037584e-05,"Pro","base2 dire"
"71",958533,114,83,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,69000,70,2.38087139893201e-05,"Pro","base2 dire"
"72",960266,114,81,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,70733,71,2.41488384748818e-05,"Pro","base2 dire"
"73",961266,114,79,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,71733,72,2.44889629604435e-05,"Pro","base2 dire"
"74",962266,114,78,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,72733,73,2.48290874460052e-05,"Pro","base2 dire"
"75",963200,114,76,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,73667,74,2.5169211931567e-05,"Pro","bottomlane dire"
"76",964266,113,74,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,74733,75,2.55093364171287e-05,"Pro","bottomlane dire"
"77",965333,113,72,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,75800,76,2.58494609026904e-05,"Pro","bottomlane dire"
"78",966333,113,70,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,76800,77,2.61895853882521e-05,"Pro","bottomlane dire"
"79",967266,113,68,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,77733,78,2.65297098738138e-05,"Pro","bottomlane dire"
"80",968000,114,67,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,78467,79,2.68698343593755e-05,"Pro","bottomlane dire"
"81",969333,114,65,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,79800,80,2.72099588449372e-05,"Pro","bottomlane dire"
"82",970266,114,63,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,80733,81,2.7550083330499e-05,"Pro","bottomlane dire"
"83",971066,114,62,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,81533,82,2.78902078160607e-05,"Pro","bottomlane dire"
"84",972266,114,60,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,82733,83,2.82303323016224e-05,"Pro","bottomlane dire"
"85",973400,114,58,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,83867,84,2.85704567871841e-05,"Pro","bottomlane dire"
"86",974333,113,56,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,84800,85,2.89105812727458e-05,"Pro","bottomlane dire"
"87",975533,114,54,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,86000,86,2.92507057583075e-05,"Pro","bottomlane dire"
"88",976133,113,53,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,86600,87,2.95908302438693e-05,"Pro","bottomlane dire"
"89",977466,113,50,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,87933,88,2.9930954729431e-05,"Pro","bottomlane dire"
"90",978533,113,48,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,89000,89,3.02710792149927e-05,"Pro","bottomlane dire"
"91",979533,114,47,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,90000,90,3.06112037005544e-05,"Pro","bottomlane dire"
"92",980066,113,45,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,90533,91,3.09513281861161e-05,"Pro","bottomlane dire"
"93",981533,114,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,92000,92,3.12914526716778e-05,"Pro","bottomlane dire"
"94",982000,113,42,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,92467,93,3.16315771572396e-05,"Pro","bottomlane dire"
"95",983066,113,40,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,93533,94,3.19717016428013e-05,"Pro","bottomlane dire"
"96",984133,113,38,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,94600,95,3.2311826128363e-05,"Pro","bottomlane dire"
"97",985133,113,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,95600,96,3.26519506139247e-05,"Pro","bottomlane radiant"
"98",986133,113,34,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,96600,97,3.29920750994864e-05,"Pro","bottomlane radiant"
"99",987200,113,32,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,97667,98,3.33321995850481e-05,"Pro","bottomlane radiant"
"100",988166,113,31,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,98633,99,3.36723240706098e-05,"Pro","bottomlane radiant"
"101",989500,115,32,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,99967,100,3.40124485561716e-05,"Pro","bottomlane radiant"
"102",990366,115,34,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,100833,101,3.43525730417333e-05,"Pro","bottomlane radiant"
"103",991233,116,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,101700,102,3.4692697527295e-05,"Pro","bottomlane radiant"
"104",992500,116,39,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,102967,103,3.50328220128567e-05,"Pro","bottomlane dire"
"105",993366,117,41,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,103833,104,3.53729464984184e-05,"Pro","bottomlane dire"
"106",994300,117,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,104767,105,3.57130709839801e-05,"Pro","bottomlane dire"
"107",994300,117,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,104767,106,3.60531954695419e-05,"Pro","bottomlane dire"
"108",994300,117,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,104767,107,3.63933199551036e-05,"Pro","bottomlane dire"
"109",997233,116,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,107700,108,3.67334444406653e-05,"Pro","bottomlane dire"
"110",998166,115,41,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,108633,109,3.7073568926227e-05,"Pro","bottomlane dire"
"111",999500,115,38,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,109967,110,3.74136934117887e-05,"Pro","bottomlane dire"
"112",1000366,115,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,110833,111,3.77538178973504e-05,"Pro","bottomlane radiant"
"113",1001233,115,34,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,111700,112,3.80939423829121e-05,"Pro","bottomlane radiant"
"114",1001233,115,34,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,111700,113,3.84340668684739e-05,"Pro","bottomlane radiant"
"115",1003500,116,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,113967,114,3.87741913540356e-05,"Pro","bottomlane radiant"
"116",1004500,115,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,114967,115,3.91143158395973e-05,"Pro","bottomlane radiant"
"117",1005233,113,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,115700,116,3.9454440325159e-05,"Pro","bottomlane radiant"
"118",1005700,112,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,116167,117,3.97945648107207e-05,"Pro","bottomlane radiant"
"119",1005700,112,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,116167,118,4.01346892962824e-05,"Pro","bottomlane radiant"
"120",1008166,112,35,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,118633,119,4.04748137818442e-05,"Pro","bottomlane radiant"
"121",1009300,110,34,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,119767,120,4.08149382674059e-05,"Pro","bottomlane radiant"
"122",1010433,110,35,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,120900,121,4.11550627529676e-05,"Pro","bottomlane radiant"
"123",1011166,109,35,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,121633,122,4.14951872385293e-05,"Pro","bottomlane radiant"
"124",1012500,106,34,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,122967,123,4.1835311724091e-05,"Pro","river"
"125",1013233,108,35,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,123700,124,4.21754362096527e-05,"Pro","bottomlane radiant"
"126",1014233,110,34,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,124700,125,4.25155606952144e-05,"Pro","bottomlane radiant"
"127",1015500,111,35,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,125967,126,4.28556851807762e-05,"Pro","bottomlane radiant"
"128",1016033,112,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,126500,127,4.31958096663379e-05,"Pro","bottomlane radiant"
"129",1017500,113,39,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,127967,128,4.35359341518996e-05,"Pro","bottomlane dire"
"130",1018366,115,40,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,128833,129,4.38760586374613e-05,"Pro","bottomlane dire"
"131",1019300,116,42,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,129767,130,4.4216183123023e-05,"Pro","bottomlane dire"
"132",1020233,115,44,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,130700,131,4.45563076085847e-05,"Pro","bottomlane dire"
"133",1021500,114,46,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,131967,132,4.48964320941465e-05,"Pro","bottomlane dire"
"134",1022500,113,44,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,132967,133,4.52365565797082e-05,"Pro","bottomlane dire"
"135",1023300,113,44,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,133767,134,4.55766810652699e-05,"Pro","bottomlane dire"
"136",1024433,112,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,134900,135,4.59168055508316e-05,"Pro","bottomlane dire"
"137",1025366,111,41,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,135833,136,4.62569300363933e-05,"Pro","bottomlane dire"
"138",1026300,112,39,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,136767,137,4.6597054521955e-05,"Pro","bottomlane dire"
"139",1027500,113,38,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,137967,138,4.69371790075168e-05,"Pro","bottomlane dire"
"140",1028300,115,39,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,138767,139,4.72773034930785e-05,"Pro","bottomlane dire"
"141",1029500,115,42,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,139967,140,4.76174279786402e-05,"Pro","bottomlane dire"
"142",1030433,115,44,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,140900,141,4.79575524642019e-05,"Pro","bottomlane dire"
"143",1031366,114,46,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,141833,142,4.82976769497636e-05,"Pro","bottomlane dire"
"144",1032500,114,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,142967,143,4.86378014353253e-05,"Pro","bottomlane dire"
"145",1033433,113,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,143900,144,4.8977925920887e-05,"Pro","bottomlane dire"
"146",1034300,113,41,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,144767,145,4.93180504064488e-05,"Pro","bottomlane dire"
"147",1035366,113,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,145833,146,4.96581748920105e-05,"Pro","bottomlane dire"
"148",1036233,113,45,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,146700,147,4.99982993775722e-05,"Pro","bottomlane dire"
"149",1037500,113,46,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,147967,148,5.03384238631339e-05,"Pro","bottomlane dire"
"150",1038366,113,45,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,148833,149,5.06785483486956e-05,"Pro","bottomlane dire"
"151",1039233,113,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,149700,150,5.10186728342573e-05,"Pro","bottomlane dire"
"152",1040233,113,41,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,150700,151,5.13587973198191e-05,"Pro","bottomlane dire"
"153",1041300,113,39,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,151767,152,5.16989218053808e-05,"Pro","bottomlane dire"
"154",1042166,113,37,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,152633,153,5.20390462909425e-05,"Pro","bottomlane radiant"
"155",1042966,112,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,153433,154,5.23791707765042e-05,"Pro","bottomlane radiant"
"156",1044100,113,36,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,154567,155,5.27192952620659e-05,"Pro","bottomlane radiant"
"157",1045366,115,34,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,155833,156,5.30594197476276e-05,"Pro","bottomlane radiant"
"158",1046300,115,35,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,156767,157,5.33995442331893e-05,"Pro","bottomlane radiant"
"159",1047166,115,35,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,157633,158,5.37396687187511e-05,"Pro","bottomlane radiant"
"160",1048166,115,37,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,158633,159,5.40797932043128e-05,"Pro","bottomlane radiant"
"161",1049500,116,40,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,159967,160,5.44199176898745e-05,"Pro","bottomlane dire"
"162",1050366,114,40,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,160833,161,5.47600421754362e-05,"Pro","bottomlane dire"
"163",1051300,114,42,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,161767,162,5.51001666609979e-05,"Pro","bottomlane dire"
"164",1051300,114,42,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,161767,163,5.54402911465596e-05,"Pro","bottomlane dire"
"165",1053033,114,44,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,163500,164,5.57804156321214e-05,"Pro","bottomlane dire"
"166",1053766,114,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,164233,165,5.61205401176831e-05,"Pro","bottomlane dire"
"167",1053766,114,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,164233,166,5.64606646032448e-05,"Pro","bottomlane dire"
"168",1053766,114,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,164233,167,5.68007890888065e-05,"Pro","bottomlane dire"
"169",1053766,114,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,164233,168,5.71409135743682e-05,"Pro","bottomlane dire"
"170",1058366,113,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,168833,169,5.74810380599299e-05,"Pro","bottomlane dire"
"171",1059233,114,45,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,169700,170,5.78211625454916e-05,"Pro","bottomlane dire"
"172",1060100,114,47,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,170567,171,5.81612870310534e-05,"Pro","bottomlane dire"
"173",1060100,114,47,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,170567,172,5.85014115166151e-05,"Pro","bottomlane dire"
"174",1062500,114,47,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,172967,173,5.88415360021768e-05,"Pro","bottomlane dire"
"175",1063033,113,46,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,173500,174,5.91816604877385e-05,"Pro","bottomlane dire"
"176",1064033,112,44,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,174500,175,5.95217849733002e-05,"Pro","bottomlane dire"
"177",1064033,112,44,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,174500,176,5.98619094588619e-05,"Pro","bottomlane dire"
"178",1066433,111,42,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,176900,177,6.02020339444237e-05,"Pro","bottomlane dire"
"179",1067433,111,42,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,177900,178,6.05421584299854e-05,"Pro","bottomlane dire"
"180",1067900,111,43,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,178367,179,6.08822829155471e-05,"Pro","bottomlane dire"
"181",1069300,111,42,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,179767,180,6.12224074011088e-05,"Pro","bottomlane dire"
"182",1070366,109,40,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,180833,181,6.15625318866705e-05,"Pro","bottomlane dire"
"183",1071100,108,39,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,181567,182,6.19026563722322e-05,"Pro","bottomlane dire"
"184",1072433,105,39,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,182900,183,6.2242780857794e-05,"Pro","river"
"185",1073366,103,38,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,183833,184,6.25829053433557e-05,"Pro","river"
"186",1074166,101,38,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,184633,185,6.29230298289174e-05,"Pro","river"
"187",1075433,98,38,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,185900,186,6.32631543144791e-05,"Pro","river"
"188",1076300,96,38,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,186767,187,6.36032788000408e-05,"Pro","river"
"189",1077300,94,39,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,187767,188,6.39434032856025e-05,"Pro","river"
"190",1078500,91,39,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,188967,189,6.42835277711642e-05,"Pro","river"
"191",1079366,89,40,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,189833,190,6.4623652256726e-05,"Pro","river"
"192",1080166,88,41,"591798786","dire","%5BHyperX%5D%20Liquid%60BuLba",1,190633,191,6.49637767422877e-05,"Pro","river"
