"","t","x","y","match","team","player","won","tstd","tsync","tper","tier","zone"
"40",137733,37,97,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,38867,39,1.66650072877359e-05,"Pro","jungle dire"
"41",138666,35,96,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,39800,40,1.70923151669086e-05,"Pro","jungle dire"
"42",139533,33,95,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,40667,41,1.75196230460813e-05,"Pro","jungle dire"
"43",140800,30,94,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,41934,42,1.7946930925254e-05,"Pro","jungle dire"
"44",141666,28,94,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,42800,43,1.83742388044267e-05,"Pro","jungle dire"
"45",142866,25,94,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,44000,44,1.88015466835995e-05,"Pro","jungle dire"
"46",143533,25,93,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,44667,45,1.92288545627722e-05,"Pro","jungle dire"
"47",144866,25,90,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,46000,46,1.96561624419449e-05,"Pro","jungle dire"
"48",145800,26,90,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,46934,47,2.00834703211176e-05,"Pro","jungle dire"
"49",146733,24,90,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,47867,48,2.05107782002903e-05,"Pro","jungle dire"
"50",147000,25,90,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,48134,49,2.0938086079463e-05,"Pro","jungle dire"
"51",147000,25,90,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,48134,50,2.13653939586357e-05,"Pro","jungle dire"
"52",149800,25,90,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,50934,51,2.17927018378085e-05,"Pro","jungle dire"
"53",150600,27,91,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,51734,52,2.22200097169812e-05,"Pro","jungle dire"
"54",151533,29,91,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,52667,53,2.26473175961539e-05,"Pro","jungle dire"
"55",152866,32,90,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,54000,54,2.30746254753266e-05,"Pro","jungle dire"
"56",153800,34,89,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,54934,55,2.35019333544993e-05,"Pro","jungle dire"
"57",154466,35,88,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,55600,56,2.3929241233672e-05,"Pro","jungle dire"
"58",155600,37,88,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,56734,57,2.43565491128447e-05,"Pro","jungle dire"
"59",155600,37,88,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,56734,58,2.47838569920175e-05,"Pro","jungle dire"
"60",157400,38,89,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,58534,59,2.52111648711902e-05,"Pro","jungle dire"
"61",157400,38,89,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,58534,60,2.56384727503629e-05,"Pro","jungle dire"
"62",159533,40,89,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,60667,61,2.60657806295356e-05,"Pro","jungle dire"
"63",160733,43,89,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,61867,62,2.64930885087083e-05,"Pro","jungle dire"
"64",160733,43,89,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,61867,63,2.6920396387881e-05,"Pro","jungle dire"
"65",160733,43,89,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,61867,64,2.73477042670538e-05,"Pro","jungle dire"
"66",163866,46,88,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,65000,65,2.77750121462265e-05,"Pro","jungle dire"
"67",164800,48,87,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,65934,66,2.82023200253992e-05,"Pro","jungle dire"
"68",165733,50,86,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,66867,67,2.86296279045719e-05,"Pro","jungle dire"
"69",166866,52,84,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,68000,68,2.90569357837446e-05,"Pro","jungle dire"
"70",167666,54,83,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,68800,69,2.94842436629173e-05,"Pro","jungle dire"
"71",168533,56,82,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,69667,70,2.991155154209e-05,"Pro","jungle dire"
"72",169866,59,81,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,71000,71,3.03388594212628e-05,"Pro","jungle dire"
"73",170800,61,80,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,71934,72,3.07661673004355e-05,"Pro","jungle dire"
"74",171733,63,79,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,72867,73,3.11934751796082e-05,"Pro","jungle dire"
"75",172600,65,78,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,73734,74,3.16207830587809e-05,"Pro","jungle dire"
"76",173866,68,77,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,75000,75,3.20480909379536e-05,"Pro","midlane dire"
"77",174733,70,76,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,75867,76,3.24753988171263e-05,"Pro","midlane dire"
"78",175533,72,76,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,76667,77,3.2902706696299e-05,"Pro","midlane dire"
"79",176800,75,75,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,77934,78,3.33300145754718e-05,"Pro","midlane dire"
"80",177866,77,74,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,79000,79,3.37573224546445e-05,"Pro","midlane dire"
"81",178733,79,73,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,79867,80,3.41846303338172e-05,"Pro","midlane dire"
"82",179533,77,72,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,80667,81,3.46119382129899e-05,"Pro","midlane dire"
"83",180666,76,73,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,81800,82,3.50392460921626e-05,"Pro","midlane dire"
"84",181866,74,75,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,83000,83,3.54665539713353e-05,"Pro","midlane dire"
"85",182800,71,75,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,83934,84,3.58938618505081e-05,"Pro","midlane dire"
"86",183666,69,76,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,84800,85,3.63211697296808e-05,"Pro","midlane dire"
"87",184533,67,76,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,85667,86,3.67484776088535e-05,"Pro","midlane dire"
"88",185800,65,74,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,86934,87,3.71757854880262e-05,"Pro","midlane dire"
"89",186466,63,73,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,87600,88,3.76030933671989e-05,"Pro","midlane dire"
"90",187600,61,71,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,88734,89,3.80304012463716e-05,"Pro","jungle dire"
"91",188600,59,70,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,89734,90,3.84577091255443e-05,"Pro","jungle dire"
"92",189800,56,70,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,90934,91,3.8885017004717e-05,"Pro","jungle dire"
"93",190733,54,69,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,91867,92,3.93123248838898e-05,"Pro","void dire"
"94",191466,52,69,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,92600,93,3.97396327630625e-05,"Pro","river"
"95",192800,49,68,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,93934,94,4.01669406422352e-05,"Pro","river"
"96",193600,48,66,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,94734,95,4.05942485214079e-05,"Pro","jungle radiant"
"97",194733,46,64,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,95867,96,4.10215564005806e-05,"Pro","jungle radiant"
"98",195666,45,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,96800,97,4.14488642797533e-05,"Pro","jungle radiant"
"99",196533,43,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,97667,98,4.18761721589261e-05,"Pro","jungle radiant"
"100",197666,41,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,98800,99,4.23034800380988e-05,"Pro","jungle radiant"
"101",198866,43,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,1e+05,100,4.27307879172715e-05,"Pro","jungle radiant"
"102",198866,43,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,1e+05,101,4.31580957964442e-05,"Pro","jungle radiant"
"103",199933,43,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,101067,102,4.35854036756169e-05,"Pro","jungle radiant"
"104",199933,43,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,101067,103,4.40127115547896e-05,"Pro","jungle radiant"
"105",202866,45,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,104000,104,4.44400194339623e-05,"Pro","jungle radiant"
"106",202866,45,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,104000,105,4.48673273131351e-05,"Pro","jungle radiant"
"107",204800,45,64,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,105934,106,4.52946351923078e-05,"Pro","jungle radiant"
"108",205800,44,66,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,106934,107,4.57219430714805e-05,"Pro","jungle radiant"
"109",206866,43,68,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,108000,108,4.61492509506532e-05,"Pro","jungle radiant"
"110",207800,42,70,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,108934,109,4.65765588298259e-05,"Pro","jungle radiant"
"111",208533,40,70,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,109667,110,4.70038667089986e-05,"Pro","jungle radiant"
"112",209800,37,70,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,110934,111,4.74311745881713e-05,"Pro","jungle radiant"
"113",210666,35,70,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,111800,112,4.78584824673441e-05,"Pro","jungle radiant"
"114",211800,33,68,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,112934,113,4.82857903465168e-05,"Pro","jungle radiant"
"115",212800,32,66,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,113934,114,4.87130982256895e-05,"Pro","jungle radiant"
"116",213733,31,64,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,114867,115,4.91404061048622e-05,"Pro","jungle radiant"
"117",214600,31,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,115734,116,4.95677139840349e-05,"Pro","jungle radiant"
"118",215466,32,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,116600,117,4.99950218632076e-05,"Pro","jungle radiant"
"119",216600,31,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,117734,118,5.04223297423804e-05,"Pro","jungle radiant"
"120",216600,31,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,117734,119,5.08496376215531e-05,"Pro","jungle radiant"
"121",218833,31,64,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,119967,120,5.12769455007258e-05,"Pro","jungle radiant"
"122",219700,31,66,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,120834,121,5.17042533798985e-05,"Pro","jungle radiant"
"123",220700,32,68,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,121834,122,5.21315612590712e-05,"Pro","jungle radiant"
"124",221366,34,69,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,122500,123,5.25588691382439e-05,"Pro","jungle radiant"
"125",222566,36,71,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,123700,124,5.29861770174166e-05,"Pro","jungle radiant"
"126",223766,38,70,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,124900,125,5.34134848965894e-05,"Pro","jungle radiant"
"127",224766,41,70,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,125900,126,5.38407927757621e-05,"Pro","jungle radiant"
"128",225700,43,69,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,126834,127,5.42681006549348e-05,"Pro","jungle radiant"
"129",226500,44,67,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,127634,128,5.46954085341075e-05,"Pro","jungle radiant"
"130",227766,45,64,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,128900,129,5.51227164132802e-05,"Pro","jungle radiant"
"131",228833,44,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,129967,130,5.55500242924529e-05,"Pro","jungle radiant"
"132",229566,45,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,130700,131,5.59773321716256e-05,"Pro","jungle radiant"
"133",230766,45,63,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,131900,132,5.64046400507984e-05,"Pro","jungle radiant"
"134",231566,45,65,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,132700,133,5.68319479299711e-05,"Pro","jungle radiant"
"135",232433,44,67,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,133567,134,5.72592558091438e-05,"Pro","jungle radiant"
"136",233700,42,69,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,134834,135,5.76865636883165e-05,"Pro","jungle radiant"
"137",234500,41,71,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,135634,136,5.81138715674892e-05,"Pro","jungle radiant"
"138",235500,39,71,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,136634,137,5.85411794466619e-05,"Pro","jungle radiant"
"139",236700,36,70,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,137834,138,5.89684873258346e-05,"Pro","jungle radiant"
"140",237633,34,69,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,138767,139,5.93957952050074e-05,"Pro","jungle radiant"
"141",238566,33,68,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,139700,140,5.98231030841801e-05,"Pro","jungle radiant"
"142",239633,31,66,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,140767,141,6.02504109633528e-05,"Pro","jungle radiant"
"143",240500,30,64,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,141634,142,6.06777188425255e-05,"Pro","jungle radiant"
"144",241433,29,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,142567,143,6.11050267216982e-05,"Pro","jungle radiant"
"145",241433,29,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,142567,144,6.15323346008709e-05,"Pro","jungle radiant"
"146",243633,30,64,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,144767,145,6.19596424800436e-05,"Pro","jungle radiant"
"147",244700,31,66,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,145834,146,6.23869503592164e-05,"Pro","jungle radiant"
"148",245500,31,66,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,146634,147,6.28142582383891e-05,"Pro","jungle radiant"
"149",246700,30,64,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,147834,148,6.32415661175618e-05,"Pro","jungle radiant"
"150",247100,30,63,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,148234,149,6.36688739967345e-05,"Pro","jungle radiant"
"151",248633,30,63,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,149767,150,6.40961818759072e-05,"Pro","jungle radiant"
"152",249700,31,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,150834,151,6.45234897550799e-05,"Pro","jungle radiant"
"153",250566,30,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,151700,152,6.49507976342527e-05,"Pro","void radiant"
"154",251500,30,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,152634,153,6.53781055134254e-05,"Pro","jungle radiant"
"155",252633,31,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,153767,154,6.58054133925981e-05,"Pro","jungle radiant"
"156",252633,31,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,153767,155,6.62327212717708e-05,"Pro","jungle radiant"
"157",254033,31,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,155167,156,6.66600291509435e-05,"Pro","jungle radiant"
"158",254033,31,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,155167,157,6.70873370301162e-05,"Pro","jungle radiant"
"159",256700,32,58,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,157834,158,6.7514644909289e-05,"Pro","jungle radiant"
"160",257166,32,57,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,158300,159,6.79419527884617e-05,"Pro","jungle radiant"
"161",258700,34,57,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,159834,160,6.83692606676344e-05,"Pro","void radiant"
"162",259566,34,55,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,160700,161,6.87965685468071e-05,"Pro","jungle radiant"
"163",260566,36,54,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,161700,162,6.92238764259798e-05,"Pro","void radiant"
"164",261833,39,53,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,162967,163,6.96511843051525e-05,"Pro","void radiant"
"165",262766,41,54,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,163900,164,7.00784921843252e-05,"Pro","jungle radiant"
"166",263766,42,56,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,164900,165,7.05058000634979e-05,"Pro","jungle radiant"
"167",264700,42,58,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,165834,166,7.09331079426707e-05,"Pro","jungle radiant"
"168",265566,41,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,166700,167,7.13604158218434e-05,"Pro","jungle radiant"
"169",266300,42,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,167434,168,7.17877237010161e-05,"Pro","jungle radiant"
"170",266300,42,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,167434,169,7.22150315801888e-05,"Pro","jungle radiant"
"171",268366,41,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,169500,170,7.26423394593615e-05,"Pro","jungle radiant"
"172",269700,41,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,170834,171,7.30696473385342e-05,"Pro","jungle radiant"
"173",270166,41,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,171300,172,7.3496955217707e-05,"Pro","jungle radiant"
"174",271766,41,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,172900,173,7.39242630968797e-05,"Pro","jungle radiant"
"175",271966,42,60,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,173100,174,7.43515709760524e-05,"Pro","jungle radiant"
"176",272966,41,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,174100,175,7.47788788552251e-05,"Pro","jungle radiant"
"177",274766,42,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,175900,176,7.52061867343978e-05,"Pro","jungle radiant"
"178",274766,42,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,175900,177,7.56334946135705e-05,"Pro","jungle radiant"
"179",276500,44,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,177634,178,7.60608024927433e-05,"Pro","jungle radiant"
"180",277833,41,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,178967,179,7.6488110371916e-05,"Pro","jungle radiant"
"181",277833,41,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,178967,180,7.69154182510887e-05,"Pro","jungle radiant"
"182",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,181,7.73427261302614e-05,"Pro","jungle radiant"
"183",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,182,7.77700340094341e-05,"Pro","jungle radiant"
"184",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,183,7.81973418886068e-05,"Pro","jungle radiant"
"185",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,184,7.86246497677795e-05,"Pro","jungle radiant"
"186",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,185,7.90519576469522e-05,"Pro","jungle radiant"
"187",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,186,7.9479265526125e-05,"Pro","jungle radiant"
"188",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,187,7.99065734052977e-05,"Pro","jungle radiant"
"189",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,188,8.03338812844704e-05,"Pro","jungle radiant"
"190",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,189,8.07611891636431e-05,"Pro","jungle radiant"
"191",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,190,8.11884970428158e-05,"Pro","jungle radiant"
"192",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,191,8.16158049219885e-05,"Pro","jungle radiant"
"193",279633,39,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,180767,192,8.20431128011612e-05,"Pro","jungle radiant"
"194",291766,40,61,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,192900,193,8.2470420680334e-05,"Pro","jungle radiant"
"195",292566,42,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,193700,194,8.28977285595067e-05,"Pro","jungle radiant"
"196",293833,45,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,194967,195,8.33250364386794e-05,"Pro","jungle radiant"
"197",294766,46,64,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,195900,196,8.37523443178521e-05,"Pro","jungle radiant"
"198",295700,45,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,196834,197,8.41796521970248e-05,"Pro","jungle radiant"
"199",295700,45,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,196834,198,8.46069600761975e-05,"Pro","jungle radiant"
"200",295700,45,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,196834,199,8.50342679553703e-05,"Pro","jungle radiant"
"201",298566,46,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,199700,200,8.5461575834543e-05,"Pro","jungle radiant"
"202",298566,46,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,199700,201,8.58888837137157e-05,"Pro","jungle radiant"
"203",300033,46,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,201167,202,8.63161915928884e-05,"Pro","jungle radiant"
"204",300033,46,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,201167,203,8.67434994720611e-05,"Pro","jungle radiant"
"205",300033,46,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,201167,204,8.71708073512338e-05,"Pro","jungle radiant"
"206",302900,45,62,"599472634","dire","Empire%2EALWAYSWANNAFLY",1,204034,205,8.75981152304065e-05,"Pro","jungle radiant"
