"","t","x","y","match","team","player","won","tstd","tsync","tper","tier","zone"
"72",780000,72,29,"593051940","radiant","%40MiSeRyDOTA",1,70800,71,3.68646175477656e-05,"Pro","jungle radiant"
"73",780800,71,31,"593051940","radiant","%40MiSeRyDOTA",1,71600,72,3.73838375132271e-05,"Pro","jungle radiant"
"74",781800,70,33,"593051940","radiant","%40MiSeRyDOTA",1,72600,73,3.79030574786886e-05,"Pro","jungle radiant"
"75",782866,69,35,"593051940","radiant","%40MiSeRyDOTA",1,73666,74,3.84222774441501e-05,"Pro","jungle radiant"
"76",784200,69,33,"593051940","radiant","%40MiSeRyDOTA",1,75000,75,3.89414974096116e-05,"Pro","jungle radiant"
"77",784933,69,33,"593051940","radiant","%40MiSeRyDOTA",1,75733,76,3.94607173750731e-05,"Pro","jungle radiant"
"78",785933,69,35,"593051940","radiant","%40MiSeRyDOTA",1,76733,77,3.99799373405346e-05,"Pro","jungle radiant"
"79",787200,67,37,"593051940","radiant","%40MiSeRyDOTA",1,78000,78,4.04991573059961e-05,"Pro","jungle radiant"
"80",787800,66,38,"593051940","radiant","%40MiSeRyDOTA",1,78600,79,4.10183772714575e-05,"Pro","jungle radiant"
"81",788866,64,39,"593051940","radiant","%40MiSeRyDOTA",1,79666,80,4.1537597236919e-05,"Pro","jungle radiant"
"82",789866,62,40,"593051940","radiant","%40MiSeRyDOTA",1,80666,81,4.20568172023805e-05,"Pro","jungle radiant"
"83",791200,62,40,"593051940","radiant","%40MiSeRyDOTA",1,82000,82,4.2576037167842e-05,"Pro","jungle radiant"
"84",792066,64,40,"593051940","radiant","%40MiSeRyDOTA",1,82866,83,4.30952571333035e-05,"Pro","jungle radiant"
"85",793000,66,40,"593051940","radiant","%40MiSeRyDOTA",1,83800,84,4.3614477098765e-05,"Pro","jungle radiant"
"86",793933,64,40,"593051940","radiant","%40MiSeRyDOTA",1,84733,85,4.41336970642265e-05,"Pro","jungle radiant"
"87",794800,62,40,"593051940","radiant","%40MiSeRyDOTA",1,85600,86,4.4652917029688e-05,"Pro","jungle radiant"
"88",795800,60,41,"593051940","radiant","%40MiSeRyDOTA",1,86600,87,4.51721369951494e-05,"Pro","jungle radiant"
"89",797200,57,42,"593051940","radiant","%40MiSeRyDOTA",1,88000,88,4.56913569606109e-05,"Pro","jungle radiant"
"90",798133,55,42,"593051940","radiant","%40MiSeRyDOTA",1,88933,89,4.62105769260724e-05,"Pro","jungle radiant"
"91",798933,54,40,"593051940","radiant","%40MiSeRyDOTA",1,89733,90,4.67297968915339e-05,"Pro","jungle radiant"
"92",800133,52,38,"593051940","radiant","%40MiSeRyDOTA",1,90933,91,4.72490168569954e-05,"Pro","jungle radiant"
"93",800866,51,37,"593051940","radiant","%40MiSeRyDOTA",1,91666,92,4.77682368224569e-05,"Pro","jungle radiant"
"94",801933,50,35,"593051940","radiant","%40MiSeRyDOTA",1,92733,93,4.82874567879184e-05,"Pro","jungle radiant"
"95",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,94,4.88066767533799e-05,"Pro","jungle radiant"
"96",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,95,4.93258967188414e-05,"Pro","jungle radiant"
"97",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,96,4.98451166843028e-05,"Pro","jungle radiant"
"98",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,97,5.03643366497643e-05,"Pro","jungle radiant"
"99",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,98,5.08835566152258e-05,"Pro","jungle radiant"
"100",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,99,5.14027765806873e-05,"Pro","jungle radiant"
"101",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,100,5.19219965461488e-05,"Pro","jungle radiant"
"102",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,101,5.24412165116103e-05,"Pro","jungle radiant"
"103",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,102,5.29604364770718e-05,"Pro","jungle radiant"
"104",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,103,5.34796564425333e-05,"Pro","jungle radiant"
"105",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,104,5.39988764079947e-05,"Pro","jungle radiant"
"106",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,105,5.45180963734562e-05,"Pro","jungle radiant"
"107",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,106,5.50373163389177e-05,"Pro","jungle radiant"
"108",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,107,5.55565363043792e-05,"Pro","jungle radiant"
"109",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,108,5.60757562698407e-05,"Pro","jungle radiant"
"110",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,109,5.65949762353022e-05,"Pro","jungle radiant"
"111",802466,50,34,"593051940","radiant","%40MiSeRyDOTA",1,93266,110,5.71141962007637e-05,"Pro","jungle radiant"
"112",819933,50,33,"593051940","radiant","%40MiSeRyDOTA",1,110733,111,5.76334161662252e-05,"Pro","jungle radiant"
"113",821066,51,31,"593051940","radiant","%40MiSeRyDOTA",1,111866,112,5.81526361316866e-05,"Pro","jungle radiant"
"114",821533,52,31,"593051940","radiant","%40MiSeRyDOTA",1,112333,113,5.86718560971481e-05,"Pro","jungle radiant"
"115",823133,50,31,"593051940","radiant","%40MiSeRyDOTA",1,113933,114,5.91910760626096e-05,"Pro","jungle radiant"
"116",824066,48,31,"593051940","radiant","%40MiSeRyDOTA",1,114866,115,5.97102960280711e-05,"Pro","jungle radiant"
"117",825000,46,32,"593051940","radiant","%40MiSeRyDOTA",1,115800,116,6.02295159935326e-05,"Pro","jungle radiant"
"118",825000,46,32,"593051940","radiant","%40MiSeRyDOTA",1,115800,117,6.07487359589941e-05,"Pro","jungle radiant"
"119",825000,46,32,"593051940","radiant","%40MiSeRyDOTA",1,115800,118,6.12679559244556e-05,"Pro","jungle radiant"
"120",825000,46,32,"593051940","radiant","%40MiSeRyDOTA",1,115800,119,6.17871758899171e-05,"Pro","jungle radiant"
"121",829200,47,32,"593051940","radiant","%40MiSeRyDOTA",1,120000,120,6.23063958553785e-05,"Pro","jungle radiant"
"122",829200,47,32,"593051940","radiant","%40MiSeRyDOTA",1,120000,121,6.282561582084e-05,"Pro","jungle radiant"
"123",830600,48,32,"593051940","radiant","%40MiSeRyDOTA",1,121400,122,6.33448357863015e-05,"Pro","jungle radiant"
"124",832133,49,32,"593051940","radiant","%40MiSeRyDOTA",1,122933,123,6.3864055751763e-05,"Pro","jungle radiant"
"125",832133,49,32,"593051940","radiant","%40MiSeRyDOTA",1,122933,124,6.43832757172245e-05,"Pro","jungle radiant"
"126",832133,49,32,"593051940","radiant","%40MiSeRyDOTA",1,122933,125,6.4902495682686e-05,"Pro","jungle radiant"
"127",835200,50,32,"593051940","radiant","%40MiSeRyDOTA",1,126000,126,6.54217156481475e-05,"Pro","jungle radiant"
"128",835200,50,32,"593051940","radiant","%40MiSeRyDOTA",1,126000,127,6.5940935613609e-05,"Pro","jungle radiant"
"129",836733,51,32,"593051940","radiant","%40MiSeRyDOTA",1,127533,128,6.64601555790705e-05,"Pro","jungle radiant"
"130",837866,53,31,"593051940","radiant","%40MiSeRyDOTA",1,128666,129,6.69793755445319e-05,"Pro","jungle radiant"
"131",838733,52,31,"593051940","radiant","%40MiSeRyDOTA",1,129533,130,6.74985955099934e-05,"Pro","jungle radiant"
"132",840200,52,31,"593051940","radiant","%40MiSeRyDOTA",1,131000,131,6.80178154754549e-05,"Pro","jungle radiant"
"133",841066,53,31,"593051940","radiant","%40MiSeRyDOTA",1,131866,132,6.85370354409164e-05,"Pro","jungle radiant"
"134",841333,53,30,"593051940","radiant","%40MiSeRyDOTA",1,132133,133,6.90562554063779e-05,"Pro","jungle radiant"
"135",843133,52,30,"593051940","radiant","%40MiSeRyDOTA",1,133933,134,6.95754753718394e-05,"Pro","jungle radiant"
"136",844066,50,31,"593051940","radiant","%40MiSeRyDOTA",1,134866,135,7.00946953373009e-05,"Pro","jungle radiant"
"137",845200,48,32,"593051940","radiant","%40MiSeRyDOTA",1,136000,136,7.06139153027624e-05,"Pro","jungle radiant"
"138",845933,46,32,"593051940","radiant","%40MiSeRyDOTA",1,136733,137,7.11331352682238e-05,"Pro","jungle radiant"
"139",846866,44,32,"593051940","radiant","%40MiSeRyDOTA",1,137666,138,7.16523552336853e-05,"Pro","midlane radiant"
"140",847800,42,32,"593051940","radiant","%40MiSeRyDOTA",1,138600,139,7.21715751991468e-05,"Pro","midlane radiant"
"141",848866,42,32,"593051940","radiant","%40MiSeRyDOTA",1,139666,140,7.26907951646083e-05,"Pro","midlane radiant"
"142",850200,45,32,"593051940","radiant","%40MiSeRyDOTA",1,141000,141,7.32100151300698e-05,"Pro","jungle radiant"
"143",851133,47,31,"593051940","radiant","%40MiSeRyDOTA",1,141933,142,7.37292350955313e-05,"Pro","jungle radiant"
"144",852066,49,31,"593051940","radiant","%40MiSeRyDOTA",1,142866,143,7.42484550609928e-05,"Pro","jungle radiant"
"145",853200,51,30,"593051940","radiant","%40MiSeRyDOTA",1,144000,144,7.47676750264543e-05,"Pro","jungle radiant"
"146",853666,52,30,"593051940","radiant","%40MiSeRyDOTA",1,144466,145,7.52868949919157e-05,"Pro","jungle radiant"
"147",854866,51,30,"593051940","radiant","%40MiSeRyDOTA",1,145666,146,7.58061149573772e-05,"Pro","jungle radiant"
"148",856000,49,31,"593051940","radiant","%40MiSeRyDOTA",1,146800,147,7.63253349228387e-05,"Pro","jungle radiant"
"149",856800,47,31,"593051940","radiant","%40MiSeRyDOTA",1,147600,148,7.68445548883002e-05,"Pro","jungle radiant"
"150",857800,45,32,"593051940","radiant","%40MiSeRyDOTA",1,148600,149,7.73637748537617e-05,"Pro","jungle radiant"
"151",859000,43,33,"593051940","radiant","%40MiSeRyDOTA",1,149800,150,7.78829948192232e-05,"Pro","midlane radiant"
"152",859866,42,32,"593051940","radiant","%40MiSeRyDOTA",1,150666,151,7.84022147846847e-05,"Pro","midlane radiant"
"153",859866,42,32,"593051940","radiant","%40MiSeRyDOTA",1,150666,152,7.89214347501462e-05,"Pro","midlane radiant"
"154",862200,44,32,"593051940","radiant","%40MiSeRyDOTA",1,153000,153,7.94406547156077e-05,"Pro","midlane radiant"
"155",862200,44,32,"593051940","radiant","%40MiSeRyDOTA",1,153000,154,7.99598746810691e-05,"Pro","midlane radiant"
"156",863333,45,32,"593051940","radiant","%40MiSeRyDOTA",1,154133,155,8.04790946465306e-05,"Pro","jungle radiant"
"157",864733,46,32,"593051940","radiant","%40MiSeRyDOTA",1,155533,156,8.09983146119921e-05,"Pro","jungle radiant"
"158",866200,47,32,"593051940","radiant","%40MiSeRyDOTA",1,157000,157,8.15175345774536e-05,"Pro","jungle radiant"
"159",866200,47,32,"593051940","radiant","%40MiSeRyDOTA",1,157000,158,8.20367545429151e-05,"Pro","jungle radiant"
"160",867666,48,32,"593051940","radiant","%40MiSeRyDOTA",1,158466,159,8.25559745083766e-05,"Pro","jungle radiant"
"161",867666,48,32,"593051940","radiant","%40MiSeRyDOTA",1,158466,160,8.30751944738381e-05,"Pro","jungle radiant"
"162",867666,48,32,"593051940","radiant","%40MiSeRyDOTA",1,158466,161,8.35944144392996e-05,"Pro","jungle radiant"
"163",870400,49,31,"593051940","radiant","%40MiSeRyDOTA",1,161200,162,8.4113634404761e-05,"Pro","jungle radiant"
"164",872000,50,31,"593051940","radiant","%40MiSeRyDOTA",1,162800,163,8.46328543702225e-05,"Pro","jungle radiant"
"165",872533,51,32,"593051940","radiant","%40MiSeRyDOTA",1,163333,164,8.5152074335684e-05,"Pro","jungle radiant"
"166",874200,50,33,"593051940","radiant","%40MiSeRyDOTA",1,165000,165,8.56712943011455e-05,"Pro","jungle radiant"
"167",875133,50,35,"593051940","radiant","%40MiSeRyDOTA",1,165933,166,8.6190514266607e-05,"Pro","jungle radiant"
"168",875933,51,36,"593051940","radiant","%40MiSeRyDOTA",1,166733,167,8.67097342320685e-05,"Pro","jungle radiant"
"169",876866,51,38,"593051940","radiant","%40MiSeRyDOTA",1,167666,168,8.722895419753e-05,"Pro","jungle radiant"
"170",878000,51,38,"593051940","radiant","%40MiSeRyDOTA",1,168800,169,8.77481741629915e-05,"Pro","jungle radiant"
"171",879066,49,37,"593051940","radiant","%40MiSeRyDOTA",1,169866,170,8.82673941284529e-05,"Pro","jungle radiant"
"172",880066,47,36,"593051940","radiant","%40MiSeRyDOTA",1,170866,171,8.87866140939144e-05,"Pro","midlane radiant"
"173",880600,46,37,"593051940","radiant","%40MiSeRyDOTA",1,171400,172,8.93058340593759e-05,"Pro","midlane radiant"
"174",882000,44,38,"593051940","radiant","%40MiSeRyDOTA",1,172800,173,8.98250540248374e-05,"Pro","midlane radiant"
"175",882866,44,40,"593051940","radiant","%40MiSeRyDOTA",1,173666,174,9.03442739902989e-05,"Pro","midlane radiant"
"176",884000,43,42,"593051940","radiant","%40MiSeRyDOTA",1,174800,175,9.08634939557604e-05,"Pro","midlane radiant"
"177",885200,41,44,"593051940","radiant","%40MiSeRyDOTA",1,176000,176,9.13827139212219e-05,"Pro","midlane radiant"
"178",885866,40,45,"593051940","radiant","%40MiSeRyDOTA",1,176666,177,9.19019338866834e-05,"Pro","midlane radiant"
"179",887066,39,47,"593051940","radiant","%40MiSeRyDOTA",1,177866,178,9.24211538521449e-05,"Pro","jungle radiant"
"180",888066,38,49,"593051940","radiant","%40MiSeRyDOTA",1,178866,179,9.29403738176063e-05,"Pro","jungle radiant"
"181",889133,39,51,"593051940","radiant","%40MiSeRyDOTA",1,179933,180,9.34595937830678e-05,"Pro","jungle radiant"
"182",890200,40,53,"593051940","radiant","%40MiSeRyDOTA",1,181000,181,9.39788137485293e-05,"Pro","jungle radiant"
"183",891066,41,54,"593051940","radiant","%40MiSeRyDOTA",1,181866,182,9.44980337139908e-05,"Pro","jungle radiant"
"184",891666,40,53,"593051940","radiant","%40MiSeRyDOTA",1,182466,183,9.50172536794523e-05,"Pro","jungle radiant"
"185",893200,41,55,"593051940","radiant","%40MiSeRyDOTA",1,184000,184,9.55364736449138e-05,"Pro","jungle radiant"
"186",894133,42,57,"593051940","radiant","%40MiSeRyDOTA",1,184933,185,9.60556936103753e-05,"Pro","jungle radiant"
"187",895000,43,59,"593051940","radiant","%40MiSeRyDOTA",1,185800,186,9.65749135758368e-05,"Pro","jungle radiant"
"188",895866,44,61,"593051940","radiant","%40MiSeRyDOTA",1,186666,187,9.70941335412982e-05,"Pro","jungle radiant"
"189",897200,46,64,"593051940","radiant","%40MiSeRyDOTA",1,188000,188,9.76133535067597e-05,"Pro","jungle radiant"
"190",898133,47,66,"593051940","radiant","%40MiSeRyDOTA",1,188933,189,9.81325734722212e-05,"Pro","jungle radiant"
"191",899066,49,67,"593051940","radiant","%40MiSeRyDOTA",1,189866,190,9.86517934376827e-05,"Pro","void radiant"
"192",9e+05,51,68,"593051940","radiant","%40MiSeRyDOTA",1,190800,191,9.91710134031442e-05,"Pro","river"
"193",901200,53,69,"593051940","radiant","%40MiSeRyDOTA",1,192000,192,9.96902333686057e-05,"Pro","river"
"194",902000,55,69,"593051940","radiant","%40MiSeRyDOTA",1,192800,193,0.000100209453334067,"Pro","void dire"
"195",903200,58,70,"593051940","radiant","%40MiSeRyDOTA",1,194000,194,0.000100728673299529,"Pro","jungle dire"
"196",904000,60,70,"593051940","radiant","%40MiSeRyDOTA",1,194800,195,0.00010124789326499,"Pro","jungle dire"
"197",904800,62,70,"593051940","radiant","%40MiSeRyDOTA",1,195600,196,0.000101767113230452,"Pro","midlane dire"
"198",904800,62,70,"593051940","radiant","%40MiSeRyDOTA",1,195600,197,0.000102286333195913,"Pro","midlane dire"
"199",906866,62,69,"593051940","radiant","%40MiSeRyDOTA",1,197666,198,0.000102805553161375,"Pro","midlane dire"
"200",906866,62,69,"593051940","radiant","%40MiSeRyDOTA",1,197666,199,0.000103324773126836,"Pro","midlane dire"
"201",908933,62,71,"593051940","radiant","%40MiSeRyDOTA",1,199733,200,0.000103843993092298,"Pro","midlane dire"
"202",908933,62,71,"593051940","radiant","%40MiSeRyDOTA",1,199733,201,0.000104363213057759,"Pro","midlane dire"
"203",908933,62,71,"593051940","radiant","%40MiSeRyDOTA",1,199733,202,0.000104882433023221,"Pro","midlane dire"
"204",912133,63,72,"593051940","radiant","%40MiSeRyDOTA",1,202933,203,0.000105401652988682,"Pro","midlane dire"
"205",912933,63,73,"593051940","radiant","%40MiSeRyDOTA",1,203733,204,0.000105920872954144,"Pro","midlane dire"
"206",914133,64,74,"593051940","radiant","%40MiSeRyDOTA",1,204933,205,0.000106440092919605,"Pro","jungle dire"
"207",914933,62,75,"593051940","radiant","%40MiSeRyDOTA",1,205733,206,0.000106959312885067,"Pro","jungle dire"
"208",916066,61,76,"593051940","radiant","%40MiSeRyDOTA",1,206866,207,0.000107478532850528,"Pro","jungle dire"
"209",916866,62,77,"593051940","radiant","%40MiSeRyDOTA",1,207666,208,0.000107997752815989,"Pro","jungle dire"
"210",918066,65,77,"593051940","radiant","%40MiSeRyDOTA",1,208866,209,0.000108516972781451,"Pro","jungle dire"
"211",918866,67,77,"593051940","radiant","%40MiSeRyDOTA",1,209666,210,0.000109036192746912,"Pro","jungle dire"
"212",920133,70,76,"593051940","radiant","%40MiSeRyDOTA",1,210933,211,0.000109555412712374,"Pro","midlane dire"
"213",921066,68,76,"593051940","radiant","%40MiSeRyDOTA",1,211866,212,0.000110074632677835,"Pro","midlane dire"
"214",922000,66,75,"593051940","radiant","%40MiSeRyDOTA",1,212800,213,0.000110593852643297,"Pro","midlane dire"
"215",923200,63,75,"593051940","radiant","%40MiSeRyDOTA",1,214000,214,0.000111113072608758,"Pro","jungle dire"
"216",923933,62,76,"593051940","radiant","%40MiSeRyDOTA",1,214733,215,0.00011163229257422,"Pro","jungle dire"
"217",924866,61,78,"593051940","radiant","%40MiSeRyDOTA",1,215666,216,0.000112151512539681,"Pro","jungle dire"
"218",925933,59,80,"593051940","radiant","%40MiSeRyDOTA",1,216733,217,0.000112670732505143,"Pro","jungle dire"
"219",927200,57,82,"593051940","radiant","%40MiSeRyDOTA",1,218000,218,0.000113189952470604,"Pro","jungle dire"
"220",928200,56,84,"593051940","radiant","%40MiSeRyDOTA",1,219000,219,0.000113709172436066,"Pro","jungle dire"
"221",928733,55,85,"593051940","radiant","%40MiSeRyDOTA",1,219533,220,0.000114228392401527,"Pro","jungle dire"
"222",929733,54,87,"593051940","radiant","%40MiSeRyDOTA",1,220533,221,0.000114747612366989,"Pro","jungle dire"
"223",931200,53,90,"593051940","radiant","%40MiSeRyDOTA",1,222000,222,0.00011526683233245,"Pro","jungle dire"
